RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE	DISPLAY	NAME_RANK	NAME_LINK	TRANSL_CD	NM_MODIFY_DATE	F_EFCTV_DT	F_TERM_DT
1	-2605284	-3582294	56.5	-4	56:30:00N	4:00:00W	30VVH3844162178	NO30-11	A	ADM2		UK	W1				N		Perth		PERTHSHIRE	Perthshire	Perthshire	PERTHSHIRE	Perthshire	Perthshire		2004-10-14	1,2,3,4,5	1			1993-09-01		
1	6077679	6086804	55.966667	-4.533333	55:58:00N	4:32:00W	30UVH0429103431	NN30-01	A	ADM1		UK	W7				N				WESTDUNBARTONSHIRE	West Dunbartonshire	West Dunbartonshire	WESTDUNBARTONSHIRE	West Dunbartonshire	West Dunbartonshire		2001-09-20	1,2,3,4,5,6,7	1			1993-09-01		
1	6077601	6086726	53.75	-.333333	53:45:00N	0:20:00W	30UXE7582559008	NN30-09	A	ADM1		UK	G6				N				CITYOFKINGSTONUPONHULL	City of Kingston upon Hull	City of Kingston upon Hull	KINGSTONUPONHULL CITYOF	Kingston upon Hull, City of	Kingston upon Hull, City of		2001-09-20	1,2,3,4,5,6,7	1			1993-09-01		
1	-2607640	6293889	60.333333	-1.333333	60:20:00N	1:20:00W	30VWM9201989698	NP29-16	A	ADM1		UK	W3				V				ZETLAND	Zetland	Zetland	ZETLAND	Zetland	Zetland		2004-09-24	1,2,3,4,5,6,7				1993-09-01		
1	-2607640	6086841	60.333333	-1.333333	60:20:00N	1:20:00W	30VWM9201989698	NP29-16	A	ADM1		UK	W3				V				SHETLAND	Shetland	Shetland	SHETLAND	Shetland	Shetland		2004-09-24	1,2,3,4,5,6,7				1993-09-01		
1	-2607640	6086842	60.333333	-1.333333	60:20:00N	1:20:00W	30VWM9201989698	NP29-16	A	ADM1		UK	W3				N				SHETLANDISLANDS	Shetland Islands	Shetland Islands	SHETLANDISLANDS	Shetland Islands	Shetland Islands		2004-09-24	1,2,3,4,5,6,7	1			1993-09-01		
1	-2607640	-3585247	60.333333	-1.333333	60:20:00N	1:20:00W	30VWM9201989698	NP29-16	A	ADM1		UK	W3				V				SHETLANDISLANDSAREA	Shetland Islands Area	Shetland Islands Area	SHETLANDISLANDSAREA	Shetland Islands Area	Shetland Islands Area		2004-09-24	1,2,3,4,5,6,7				1993-09-01		
1	-2598517	-3574026	51.566667	-1.05	51:34:00N	1:03:00W	30UXC3515114645	NM30-03	A	ADMD		UK	K2				N				HENLEY	Henley	Henley	HENLEY	Henley	Henley		2010-01-07	1,2,3,4,5	1			1993-09-01		
1	-2588958	-3562148	51.35	-.616667	51:21:00N	0:37:00W	30UXB6596691444	NM30-03	A	ADMD		UK	N7				N				BAGSHOT	Bagshot	Bagshot	BAGSHOT	Bagshot	Bagshot		2010-03-17	1,2,3,4,5	1			1993-09-01		
1	-2601905	-3578191	51.433333	-2.633333	51:26:00N	2:38:00W	30UWB2548898079	NM30-02	A	ADMD		UK	J4				N				LONGASHTON	Long Ashton	Long Ashton	LONGASHTON	Long Ashton	Long Ashton		2004-09-22	1,2,3,4,5	1			2004-09-22		
1	-2611241	6086825	57.666667	-7.166667	57:40:00N	7:10:00W	29VPD0936493079	NO29-09	A	ADM1		UK	W8				N				EILEANSIAR	Eilean Siar	Eilean Siar	EILEANSIAR	Eilean Siar	Eilean Siar		2004-09-24	1,2,3,4,5,6,7	1			1993-09-01		
1	-2611241	-3589614	57.666667	-7.166667	57:40:00N	7:10:00W	29VPD0936493079	NO29-09	A	ADM1		UK	W8				V				WESTERNISLESISLANDSAREA	Western Isles Islands Area	Western Isles Islands Area	WESTERNISLESISLANDSAREA	Western Isles Islands Area	Western Isles Islands Area		2004-09-24	1,2,3,4,5,6,7				1993-09-01		
1	-2611241	6086824	57.666667	-7.166667	57:40:00N	7:10:00W	29VPD0936493079	NO29-09	A	ADM1		UK	W8				V				WESTERNISLES	Western Isles	Western Isles	WESTERNISLES	Western Isles	Western Isles		2004-09-24	1,2,3,4,5,6,7				1993-09-01		
1	6077668	6086793	55.5	-4.25	55:30:00N	4:15:00W	30UVG2103951143	NN30-01	A	ADM1		UK	U4				N				EASTAYRSHIRE	East Ayrshire	East Ayrshire	EASTAYRSHIRE	East Ayrshire	East Ayrshire		2001-09-20	1,2,3,4,5,6,7	1			1993-09-01		
1	-2589428	-3562751	51.473257	-.163369	51:28:24N	0:09:48W	30UXC9699606271	NM30-03	A	ADM3		UK	P1				N				BATTERSEA	Battersea	Battersea	BATTERSEA	Battersea	Battersea		2010-01-29	1,2,3,4,5	1			1993-09-01		
1	-2601888	6086873	51.514125	-.093689	51:30:51N	0:05:37W	30UYC0165311005	NM30-03	A	ADM1		UK	H9				N				CITYOFLONDON	City of London	City of London	LONDON CITYOF	London, City of	London, City of		2010-01-29	1,2,3,4,5,6,7	1			1993-09-01		
1	-2601888	-3578171	51.514125	-.093689	51:30:51N	0:05:37W	30UYC0165311005	NM30-03	A	ADM1		UK	H9				V				LONDON	London	London	LONDON	London	London		2010-01-29	1,2,3,4,5,6,7				1993-09-01		
1	-2605807	-3582958	51.461782	-.22873	51:27:42N	0:13:43W	30UXC9250604822	NM30-03	A	ADMD		UK	P1				N				PUTNEY	Putney	Putney	PUTNEY	Putney	Putney		2010-01-29	1,2,3,4,5	1			1993-09-01		
1	-2612210	-3590744	51.583333	-.9	51:35:00N	0:54:00W	30UXC4549316786	NM30-03	A	ADMD		UK	B9				N				WYCOMBE	Wycombe	Wycombe	WYCOMBE	Wycombe	Wycombe		2010-01-08	1,2,3,4,5	1			1993-09-01		
1	-2609690	-3587710	53.866667	-3.016667	53:52:00N	3:01:00W	30UVE9890468687	NN30-08	A	ADMD		UK	H2				N				THORNTONCLEVELEYS	Thornton Cleveleys	Thornton Cleveleys	THORNTONCLEVELEYS	Thornton Cleveleys	Thornton Cleveleys		2010-05-24	1,2,3,4,5	1			1993-09-01		
1	-2612234	-3590774	53.916667	-2.966667	53:55:00N	2:58:00W	30UWE0218974251	NN30-08	A	ADMD		UK	H2				N		Wyre		WYREDISTRICT	Wyre District	Wyre District	WYREDISTRICT	Wyre District	Wyre District		2010-05-24	1,2,3,4,5	1			1993-09-01		
1	6077674	6086799	55.666667	-5	55:40:00N	5:00:00W	30UUG7420270795	NN30-01	A	ADM1		UK	V7				N				NORTHAYRSHIRE	North Ayrshire	North Ayrshire	NORTHAYRSHIRE	North Ayrshire	North Ayrshire		2001-09-20	1,2,3,4,5,6,7	1			1993-09-01		
1	6077576	6086701	51.45	-2.6	51:27:00N	2:36:00W	30UWB2779599944	NM30-02	A	ADM1		UK	B7				N				CITYOFBRISTOL	City of Bristol	City of Bristol	BRISTOL CITYOF	Bristol, City of	Bristol, City of		2001-09-20	1,2,3,4,5,6,7	1			1993-09-01		
1	-2609035	-3586925	51.75	-2.2	51:45:00N	2:12:00W	30UWC5522533536	NM30-02	A	ADMD		UK	E6				N				STROUD	Stroud	Stroud	STROUD	Stroud	Stroud		2004-09-22	1,2,3,4,5	1			2004-09-22		
1	-2603077	-3570146	55.833333	-3.083333	55:50:00N	3:05:00W	30UVG9478087533	NN30-02	A	ADM1		UK	V5				V				EDINBURGH	Edinburgh	Edinburgh	EDINBURGH	Edinburgh	Edinburgh		2001-09-20	1,2,3,4,5,6,7				1993-09-01		
1	-2603077	-3579610	55.833333	-3.083333	55:50:00N	3:05:00W	30UVG9478087533	NN30-02	A	ADM1		UK	V5				N				MIDLOTHIAN	Midlothian	Midlothian	MIDLOTHIAN	Midlothian	Midlothian		2001-09-20	1,2,3,4,5,6,7	1			1993-09-01		
1	-2603077	-3579611	55.833333	-3.083333	55:50:00N	3:05:00W	30UVG9478087533	NN30-02	A	ADM1		UK	V5				V				MIDLOTHIANCOUNTY	Midlothian County	Midlothian County	MIDLOTHIANCOUNTY	Midlothian County	Midlothian County		2001-09-20	1,2,3,4,5,6,7				1993-09-01		
1	-2603077	-3570150	55.833333	-3.083333	55:50:00N	3:05:00W	30UVG9478087533	NN30-02	A	ADM1		UK	V5				V				EDINBURGHSHIRE	Edinburghshire	Edinburghshire	EDINBURGHSHIRE	Edinburghshire	Edinburghshire		2001-09-20	1,2,3,4,5,6,7				1993-09-01		
1	-2603269	-3579840	51.15	-.4	51:09:00N	0:24:00W	30UXB8183969720	NM30-03	A	ADMD		UK	N7				N				MOLEVALLEY	Mole Valley	Mole Valley	MOLEVALLEY	Mole Valley	Mole Valley		2010-01-13	1,2,3,4,5	1			1993-09-01		
1	-2609142	-3587055	50.916667	-.083333	50:55:00N	0:05:00W	30UYB0501044610	NM30-06	A	ADMD		UK	E2				N				SUSSEX	Sussex	Sussex	SUSSEX	Sussex	Sussex		2010-01-13	1,2,3,4,5	1			1993-09-01		
1	-2587929	-3560835	50.85	-.333333	50:51:00N	0:20:00W	30UXB8770836533	NM30-06	A	ADM2		UK	P6				N		Adur		ADURDISTRICT	Adur District	Adur District	ADURDISTRICT	Adur District	Adur District		2010-01-13	1,2,3,4,5	1			1993-09-01		
1	-2588501	-3561573	56.25	-5.25	56:15:00N	5:15:00W	30VUH6059336181	NO30-10	A	ADM2		UK	T8				V				COUNTYOFARGYLL	County of Argyll	County of Argyll	ARGYLL COUNTYOF	Argyll, County of	Argyll, County of		2004-10-15	1,2,3,4,5				1993-09-01		
1	-2588501	-3561575	56.25	-5.25	56:15:00N	5:15:00W	30VUH6059336181	NO30-10	A	ADM2		UK	T8				N		Argyll		ARGYLLSHIRE	Argyllshire	Argyllshire	ARGYLLSHIRE	Argyllshire	Argyllshire		2004-10-15	1,2,3,4,5	1			1993-09-01		
1	-2588501	-3561574	56.25	-5.25	56:15:00N	5:15:00W	30VUH6059336181	NO30-10	A	ADM2		UK	T8				V				ARGYLLCOUNTY	Argyll County	Argyll County	ARGYLLCOUNTY	Argyll County	Argyll County		2004-10-15	1,2,3,4,5				1993-09-01		
1	-2588501	-3561572	56.25	-5.25	56:15:00N	5:15:00W	30VUH6059336181	NO30-10	A	ADM2		UK	T8				V				ARGYLL	Argyll	Argyll	ARGYLL	Argyll	Argyll		2004-10-15	1,2,3,4,5				1993-09-01		
1	-2598680	-3574210	57.5	-5	57:30:00N	5:00:00W	30VUJ8014974810	NO30-07	A	ADM1		UK	V3				V				HIGHLANDREGION	Highland Region	Highland Region	HIGHLANDREGION	Highland Region	Highland Region		2004-09-22	1,2,3,4,5,6,7				1993-09-01		
1	-2598680	6086884	57.5	-5	57:30:00N	5:00:00W	30VUJ8014974810	NO30-07	A	ADM1		UK	V3				N				HIGHLAND	Highland	Highland	HIGHLAND	Highland	Highland		2004-09-22	1,2,3,4,5,6,7	1			1993-09-01		
1	-2599539	-3575231	57.083333	-4.666667	57:05:00N	4:40:00W	30VUJ9898627896	NO30-07	A	ADM2		UK	V3				N		Inverness		INVERNESSSHIRE	Inverness-shire	Inverness-shire	INVERNESSSHIRE	Inverness-shire	Inverness-shire		2004-09-22	1,2,3,4,5	1			1993-09-01		
1	-2599539	-3575229	57.083333	-4.666667	57:05:00N	4:40:00W	30VUJ9898627896	NO30-07	A	ADM2		UK	V3				V				INVERNESSCOUNTY	Inverness County	Inverness County	INVERNESSCOUNTY	Inverness County	Inverness County		2004-09-22	1,2,3,4,5				1993-09-01		
1	-2599539	-3575226	57.083333	-4.666667	57:05:00N	4:40:00W	30VUJ9898627896	NO30-07	A	ADM2		UK	V3				V				INVERNESS	Inverness	Inverness	INVERNESS	Inverness	Inverness		2004-09-22	1,2,3,4,5				1993-09-01		
1	-2603002	-3579521	56.1	-5.266667	56:06:00N	5:16:00W	30VUH5901219525	NO30-10	A	ADMD		UK	T8				N				MIDARGYLL	Mid Argyll	Mid Argyll	MIDARGYLL	Mid Argyll	Mid Argyll		2004-10-15	1,2,3,4,5	1			1993-09-01		
1	-2595533	-3570340	51.35	-.4	51:21:00N	0:24:00W	30UXB8105191957	NM30-03	A	ADM2		UK	N7				N		Elmbridge		ELMBRIDGEDISTRICT	Elmbridge District	Elmbridge District	ELMBRIDGEDISTRICT	Elmbridge District	Elmbridge District		2010-01-14	1,2,3,4,5	1			1993-09-01		
1	-2589429	-3562753	50.916667	.533333	50:55:00N	0:32:00E	31UCS2661643456	NM31-04	A	ADMD		UK	E2				N				BATTLE	Battle	Battle	BATTLE	Battle	Battle		2010-01-13	1,2,3,4,5	1			1993-09-01		
1	-2608214	-3585941	51.4	-.5	51:24:00N	0:30:00W	30UXB7389997274	NM30-03	A	ADMD		UK	N7				N				SOUTHEAST	South East	South East	SOUTHEAST	South East	South East		2010-01-14	1,2,3,4,5	1			1993-09-01		
1	-2606137	-3583355	51.266667	-.183333	51:16:00N	0:11:00W	30UXB9649283249	NM30-03	A	ADM2		UK	N7				N		Reigate and Banstead		REIGATEANDBANSTEADDISTRICT	Reigate and Banstead District	Reigate and Banstead District	REIGATEANDBANSTEADDISTRICT	Reigate and Banstead District	Reigate and Banstead District		2010-01-14	1,2,3,4,5	1			1993-09-01		
1	-2602486	-3578875	51.283333	.416667	51:17:00N	0:25:00E	31UCS1984884503	NM31-01	A	ADMD		UK	G5				N				MALLING	Malling	Malling	MALLING	Malling	Malling		2010-01-13	1,2,3,4,5	1			1993-09-01		
1	-2606548	-3583868	50.95	.65	50:57:00N	0:39:00E	31UCS3493446894	NM31-04	A	ADMD		UK	E2				N		Rother		ROTHERDISTRICT	Rother District	Rother District	ROTHERDISTRICT	Rother District	Rother District		2010-01-13	1,2,3,4,5	1			1993-09-01		
1	-2594560	-3569151	51.15	1.233333	51:09:00N	1:14:00E	31UCS7643867989	NM31-01	A	ADMD		UK	G5				N				DOVER	Dover	Dover	DOVER	Dover	Dover		2010-01-13	1,2,3,4,5	1			1993-09-01		
1	-2597433	-3572725	51.366667	.383333	51:22:00N	0:23:00E	31UCS1785493851	NM31-01	A	ADMD		UK	G5				N		Gravesham		GRAVESHAMDISTRICT	Gravesham District	Gravesham District	GRAVESHAMDISTRICT	Gravesham District	Gravesham District		2010-01-13	1,2,3,4,5	1			1993-09-01		
1	-2604461	-3581288	51.5	-.366667	51:30:00N	0:22:00W	30UXC8277208717	NM30-03	A	PRSH		UK	D9				N				NORWOOD	Norwood	Norwood	NORWOOD	Norwood	Norwood		2010-01-14	1,2,3,4,5	1			1993-09-01		
1	-2609599	-3587597	51.35	1.283333	51:21:00N	1:17:00E	31UCS8045590146	NM31-01	A	ADM3		UK	G5				N				THANET	Thanet	Thanet	THANET	Thanet	Thanet		2010-01-13	1,2,3,4,5	1			1993-09-01		
1	-2590953	-3564635	52.666667	1.5	52:40:00N	1:30:00E	31UCU9856436247	NN31-10	A	ADMD		UK	I9				N				BROADLAND	Broadland	Broadland	BROADLAND	Broadland	Broadland		2004-09-20	1,2,3,4,5	1			1993-09-01		
1	-2597606	-3572922	51.616667	-.316667	51:37:00N	0:19:00W	30UXC8576621815	NM30-03	A	PRSH		UK	F4				N				GREATSTANMORE	Great Stanmore	Great Stanmore	GREATSTANMORE	Great Stanmore	Great Stanmore		2010-01-14	1,2,3,4,5	1			1993-09-01		
1	-2601385	-3589964	51.616667	-.316667	51:37:00N	0:19:00W	30UXC8576621815	NM30-03	A	PRSH		UK	F4				V				WHITCHURCH	Whitchurch	Whitchurch	WHITCHURCH	Whitchurch	Whitchurch		2010-01-14	1,2,3,4,5				1993-09-01		
1	-2601385	-3577513	51.616667	-.316667	51:37:00N	0:19:00W	30UXC8576621815	NM30-03	A	PRSH		UK	F4				N				LITTLESTANMORE	Little Stanmore	Little Stanmore	LITTLESTANMORE	Little Stanmore	Little Stanmore		2010-01-14	1,2,3,4,5	1			1993-09-01		
1	-2611032	-3589376	50.916667	.166667	50:55:00N	0:10:00E	31UCS0084744382	NM31-04	A	ADM2		UK	E2				N		Wealden		WEALDENDISTRICT	Wealden District	Wealden District	WEALDENDISTRICT	Wealden District	Wealden District		2010-01-13	1,2,3,4,5	1			1993-09-01		
1	-2604266	-3581076	53.2	-1.5	53:12:00N	1:30:00W	30UXD0019795570	NN30-09	A	ADMD		UK	D3				N				NORTHEASTDERBYSHIRE	North East Derbyshire	North East Derbyshire	NORTHEASTDERBYSHIRE	North East Derbyshire	North East Derbyshire		2010-05-10	1,2,3,4,5	1			1993-09-01		
1	-2607390	-3584931	54.666667	-1.5	54:40:00N	1:30:00W	30UWF9674358733	NN30-06	A	ADM2		UK	D8				N		Sedgefield		SEDGEFIELDDISTRICT	Sedgefield District	Sedgefield District	SEDGEFIELDDISTRICT	Sedgefield District	Sedgefield District		2010-05-12	1,2,3,4,5	1			1993-09-01		
1	-2593695	-3568039	54.7	-1.716667	54:42:00N	1:43:00W	30UWF8270262165	NN30-06	A	ADMD		UK	D8				N				CROOKANDWILLINGTON	Crook and Willington	Crook and Willington	CROOKANDWILLINGTON	Crook and Willington	Crook and Willington		2010-05-12	1,2,3,4,5	1			1993-09-01		
1	-2595099	-3569826	54	-1.066667	54:00:00N	1:04:00W	30UXE2672285252	NN30-06	A	ADMD		UK	Q5				N				EASTANDWESTRIDINGS	East and West Ridings	East and West Ridings	EASTANDWESTRIDINGS	East and West Ridings	East and West Ridings		2010-05-12	1,2,3,4,5	1			1993-09-01		
1	-2612324	-3590885	54	-1.5	54:00:00N	1:30:00W	30UWE9832184563	NN30-06	A	ADMD		UK	J7				V				YORK	York	York	YORK	York	York		2010-05-12	1,2,3,4,5				1993-09-01		
1	-2612324	-3590889	54	-1.5	54:00:00N	1:30:00W	30UWE9832184563	NN30-06	A	ADMD		UK	J7				N				YORKSHIRE	Yorkshire	Yorkshire	YORKSHIRE	Yorkshire	Yorkshire		2010-05-12	1,2,3,4,5	1			1993-09-01		
1	-2604363	-3590891	54.333333	-1.416667	54:20:00N	1:25:00W	30UXF0295221765	NN30-06	A	ADMD		UK	J7				V				NORTHRIDINGYORKSHIRE	North Riding Yorkshire	North Riding Yorkshire	YORKSHIRE NORTHRIDING	Yorkshire, North Riding	Yorkshire, North Riding		2010-05-12	1,2,3,4,5				1993-09-01		
1	-2604363	-3581180	54.333333	-1.416667	54:20:00N	1:25:00W	30UXF0295221765	NN30-06	A	ADMD		UK	J7				N				NORTHRIDING	North Riding	North Riding	NORTHRIDING	North Riding	North Riding		2010-05-12	1,2,3,4,5	1			1993-09-01		
1	-2590700	-3564324	54.75	-1.666667	54:45:00N	1:40:00W	30UWF8581867788	NN30-06	A	ADMD		UK	D8				N				BRANDONANDBYSHOTTLES	Brandon and Byshottles	Brandon and Byshottles	BRANDONANDBYSHOTTLES	Brandon and Byshottles	Brandon and Byshottles		2010-05-12	1,2,3,4,5	1			1993-09-01		
1	-2611039	-3589386	54.75	-2	54:45:00N	2:00:00W	30UWF6436567431	NN30-06	A	ADM2		UK	D8				N		Wear Valley		WEARVALLEYDISTRICT	Wear Valley District	Wear Valley District	WEARVALLEYDISTRICT	Wear Valley District	Wear Valley District		2010-05-12	1,2,3,4,5	1			1993-09-01		
1	-2591434	-3565196	55.75	-5.25	55:45:00N	5:15:00W	30UUG5878180548	NN30-01	A	ADM2		UK	V7				N		Bute		BUTESHIRE	Buteshire	Buteshire	BUTESHIRE	Buteshire	Buteshire		2010-06-03	1,2,3,4,5	1			1993-09-01		
1	-2591434	-3565189	55.75	-5.25	55:45:00N	5:15:00W	30UUG5878180548	NN30-01	A	ADM2		UK	V7				V				BUTE	Bute	Bute	BUTE	Bute	Bute		2010-06-03	1,2,3,4,5				1993-09-01		
1	-2591434	-3565190	55.75	-5.25	55:45:00N	5:15:00W	30UUG5878180548	NN30-01	A	ADM2		UK	V7				V				COUNTYOFBUTE	County of Bute	County of Bute	BUTE COUNTYOF	Bute, County of	Bute, County of		2010-06-03	1,2,3,4,5				1993-09-01		
1	-2591434	-3565194	55.75	-5.25	55:45:00N	5:15:00W	30UUG5878180548	NN30-01	A	ADM2		UK	V7				V				BUTECOUNTY	Bute County	Bute County	BUTECOUNTY	Bute County	Bute County		2010-06-03	1,2,3,4,5				1993-09-01		
1	6077671	6086796	55.933333	-3.25	55:56:00N	3:15:00W	30UVG8438198688	NN30-02	A	ADM1		UK	U8				N				CITYOFEDINBURGH	City of Edinburgh	City of Edinburgh	EDINBURGH CITYOF	Edinburgh, City of	Edinburgh, City of		2001-09-20	1,2,3,4,5,6,7	1			1993-09-01		
1	-2600460	-3576346	55.933333	-5.5	55:56:00N	5:30:00W	30UUH4383101483	NN30-01	A	ADMD		UK	T8				N				KNAPDALE	Knapdale	Knapdale	KNAPDALE	Knapdale	Knapdale		2010-06-03	1,2,3,4,5	1			1993-09-01		
1	-2603031	-3579553	51.5	-.416667	51:30:00N	0:25:00W	30UXC7930308594	NM30-03	A	ADMD		UK	00				N				MIDDLESEX	Middlesex	Middlesex	MIDDLESEX	Middlesex	Middlesex		1994-01-13	1,2,3,4,5	1			1993-09-01		
1	-2589192	-3562450	57.5	-3.083333	57:30:00N	3:05:00W	30VVJ9500673049	NO30-08	A	ADM2		UK	V6				N		Banff		BANFFSHIRE	Banffshire	Banffshire	BANFFSHIRE	Banffshire	Banffshire		2004-10-06	1,2,3,4,5	1			1993-09-01		
1	-2589192	-3562449	57.5	-3.083333	57:30:00N	3:05:00W	30VVJ9500673049	NO30-08	A	ADM2		UK	V6				V				BANFFCOUNTY	Banff County	Banff County	BANFFCOUNTY	Banff County	Banff County		2004-10-06	1,2,3,4,5				1993-09-01		
1	-2589192	-3562446	57.5	-3.083333	57:30:00N	3:05:00W	30VVJ9500673049	NO30-08	A	ADM2		UK	V6				V				COUNTYOFBANFF	County of Banff	County of Banff	BANFF COUNTYOF	Banff, County of	Banff, County of		2004-10-06	1,2,3,4,5				1993-09-01		
1	-2589192	-3562444	57.5	-3.083333	57:30:00N	3:05:00W	30VVJ9500673049	NO30-08	A	ADM2		UK	V6				V				BANFF	Banff	Banff	BANFF	Banff	Banff		2004-10-06	1,2,3,4,5				1993-09-01		
1	-2588891	-3562053	55.5	-4.5	55:30:00N	4:30:00W	30UVG0524851455	NN30-01	A	ADM2		UK	W4				V				AYRCOUNTY	Ayr County	Ayr County	AYRCOUNTY	Ayr County	Ayr County		2010-06-02	1,2,3,4,5				1993-09-01		
1	-2588891	-3562048	55.5	-4.5	55:30:00N	4:30:00W	30UVG0524851455	NN30-01	A	ADM2		UK	W4				V				AYR	Ayr	Ayr	AYR	Ayr	Ayr		2010-06-02	1,2,3,4,5				1993-09-01		
1	-2588891	-3562058	55.5	-4.5	55:30:00N	4:30:00W	30UVG0524851455	NN30-01	A	ADM2		UK	W4				N		Ayr		AYRSHIRE	Ayrshire	Ayrshire	AYRSHIRE	Ayrshire	Ayrshire		2010-06-02	1,2,3,4,5	1			1993-09-01		
1	-2600343	-3576205	55	-4	55:00:00N	4:00:00W	30UVF3603395249	NN30-02	A	ADM2		UK	U2				V				KIRKCUDBRIGHT	Kirkcudbright	Kirkcudbright	KIRKCUDBRIGHT	Kirkcudbright	Kirkcudbright		2010-06-02	1,2,3,4,5				1993-09-01		
1	-2600343	-3576208	55	-4	55:00:00N	4:00:00W	30UVF3603395249	NN30-02	A	ADM2		UK	U2				V				KIRKCUDBRIGHTCOUNTY	Kirkcudbright County	Kirkcudbright County	KIRKCUDBRIGHTCOUNTY	Kirkcudbright County	Kirkcudbright County		2010-06-02	1,2,3,4,5				1993-09-01		
1	-2600343	-3576209	55	-4	55:00:00N	4:00:00W	30UVF3603395249	NN30-02	A	ADM2		UK	U2				N		Kirkcudbright		KIRKCUDBRIGHTSHIRE	Kirkcudbrightshire	Kirkcudbrightshire	KIRKCUDBRIGHTSHIRE	Kirkcudbrightshire	Kirkcudbrightshire		2010-06-02	1,2,3,4,5	1			1993-09-01		
1	-2601158	-3577251	53.416667	-.333333	53:25:00N	0:20:00W	30UXE7721521935	NN30-09	A	ADMD		UK	H7				V				LINDSEY	Lindsey	Lindsey	LINDSEY	Lindsey	Lindsey		2010-05-20	1,2,3,4,5				1993-09-01		
1	-2601158	-3577252	53.416667	-.333333	53:25:00N	0:20:00W	30UXE7721521935	NN30-09	A	ADMD		UK	H7				N				PARTSOFLINDSEY	Parts of Lindsey	Parts of Lindsey	LINDSEY PARTSOF	Lindsey, Parts of	Lindsey, Parts of		2010-05-20	1,2,3,4,5	1			1993-09-01		
1	-2594165	-3568656	53.533333	-1.3	53:32:00N	1:18:00W	30UXE1267232947	NN30-09	A	ADMD		UK	A3				N				DEARNE	Dearne	Dearne	DEARNE	Dearne	Dearne		2010-05-20	1,2,3,4,5	1			1993-09-01		
1	-2590352	-3563905	53.216667	-1.333333	53:13:00N	1:20:00W	30UXD1128597670	NN30-09	A	ADM2		UK	D3				N		Bolsover		BOLSOVERDISTRICT	Bolsover District	Bolsover District	BOLSOVERDISTRICT	Bolsover District	Bolsover District		2010-05-20	1,2,3,4,5	1			1993-09-01		
1	-2604405	-3581225	55	-2.5	55:00:00N	2:30:00W	30UWF3198494906	NN30-02	A	ADMD		UK	J6				N				NORTHUMBRIA	Northumbria	Northumbria	NORTHUMBRIA	Northumbria	Northumbria		2010-05-12	1,2,3,4,5	1			1993-09-01		
1	-2593892	-3568298	54.75	-3	54:45:00N	3:00:00W	30UWF0000066972	NN30-05	A	ADMD		UK	C9				N				CUMBERLAND	Cumberland	Cumberland	CUMBERLAND	Cumberland	Cumberland		2010-05-12	1,2,3,4,5	1			1993-09-01		
1	-2592053	-3586128	54.75	-2.966667	54:45:00N	2:58:00W	30UWF0214666973	NN30-05	A	PRSH		UK	C9				V				SOWERBY	Sowerby	Sowerby	SOWERBY	Sowerby	Sowerby		2010-05-12	1,2,3,4,5				1993-09-01		
1	-2592053	-3565990	54.75	-2.966667	54:45:00N	2:58:00W	30UWF0214666973	NN30-05	A	PRSH		UK	C9				N				CASTLESOWERBY	Castle Sowerby	Castle Sowerby	CASTLESOWERBY	Castle Sowerby	Castle Sowerby		2010-05-12	1,2,3,4,5	1			1993-09-01		
1	-2600655	-3576601	54.116667	-2.766667	54:07:00N	2:46:00W	30UWE1525296527	NN30-05	A	ADMD		UK	H2				N				LANCASTER	Lancaster	Lancaster	LANCASTER	Lancaster	Lancaster		2010-05-12	1,2,3,4,5	1			1993-09-01		
1	-2604273	-3581083	54.916667	-2.333333	54:55:00N	2:20:00W	30UWF4273485722	NN30-05	A	ADMD		UK	J6				N				NORTHERNENGLAND	Northern England	Northern England	NORTHERNENGLAND	Northern England	Northern England		2010-05-12	1,2,3,4,5	1			1993-09-01		
1	-2611332	-3589720	54.5	-2.583333	54:30:00N	2:35:00W	30UWF2698439234	NN30-05	A	ADMD		UK	C9				V				WESTMORELAND	Westmoreland	Westmoreland	WESTMORELAND	Westmoreland	Westmoreland		2010-05-12	1,2,3,4,5				1993-09-01		
1	-2611332	-3589721	54.5	-2.583333	54:30:00N	2:35:00W	30UWF2698439234	NN30-05	A	ADMD		UK	C9				N				WESTMORLAND	Westmorland	Westmorland	WESTMORLAND	Westmorland	Westmorland		2010-05-12	1,2,3,4,5	1			1993-09-01		
1	-2608097	-3585804	52.633333	-.333333	52:38:00N	0:20:00W	30UXD8045634822	NN30-12	A	ADMD		UK	K3				N				SOKEOFPETERBOROUGH	Soke of Peterborough	Soke of Peterborough	SOKEOFPETERBOROUGH	Soke of Peterborough	Soke of Peterborough		2010-05-24	1,2,3,4,5	1			1993-09-01		
1	-2595153	-3569886	52.166667	1	52:10:00N	1:00:00E	31UCT6321681461	NN31-10	A	ADMD		UK	N5				N				EASTERN	Eastern	Eastern	EASTERN	Eastern	Eastern		2010-05-24	1,2,3,4,5	1			1993-09-01		
